,BL21.1,BL21.2,HS.1,HS.2,CFT073.1,CFT073.2,W3110.1,W3110.2,O157.1,O157.2,Crooks.1,Crooks.2,control__wt_glc__1,control__wt_glc__2,BW25113.1,BW25113.2
b3458,9.346658978604868,9.24913446100525,9.294646870790462,9.318292456949882,8.27484988858544,8.29026243623798,9.52627875855757,9.57560684083274,9.368773504045429,9.36184404539888,9.10656144463066,9.10049781749237,9.51574501321379,9.69659897918861,9.25949385910494,9.26434488665672
b3460,10.799883879354999,10.653561428931802,9.253600760211919,9.279508311832538,10.2309897665704,10.145569122684302,10.935975569401199,11.094958119412501,10.1364049403331,10.185871086619699,10.448745107697698,10.5066723587533,10.1856142470975,10.557203641168,9.89311587077122,10.0008109166055
b3463,6.59421289488625,6.3808264911911206,6.146810029561481,6.265255696827491,6.00159275510147,6.103402096184441,6.255421122592971,6.18247816514395,5.919917542873501,6.04024157483146,6.31532017897833,6.249247245899191,6.71491222358289,6.6391639954106605,6.97802732704,6.92939357369506
b3469,4.675016932858821,4.56670669727675,5.12706902443968,5.0613813233095994,5.215858871304469,4.84475464159296,4.58120653335918,4.50205232212087,4.81175601937014,5.0298637906494905,4.58410265378473,4.60273077279336,5.2019594197416605,5.5729199277483,4.8482642666305305,4.72139016611133
b3471,5.00396528528872,4.87716826068764,4.7870243352745,4.45605807527854,4.04826233884768,4.33769576737831,5.739223600259111,5.670450592793861,5.57677829166146,5.22678598807239,5.32506813749168,5.35007234099586,5.508586299884371,5.14878003384174,5.44520026902529,5.374229625561661
b3476,0.835782400972288,0.84822026279789,1.06713969338705,1.1656008560353301,2.4011992810404,2.3537238385589303,1.4697905727945801,1.19583450469572,0.629645983646199,0.8877708962063059,1.11819582043229,1.2400053988323998,1.4777922664101597,1.77898913048956,1.8625349150123998,1.49410390682572
b3477,0.7259772032687309,0.616846163927927,0.582895398574203,1.02577667567631,1.11229790012602,0.21332528455462302,0.5072973384469771,0.8223771386524971,0.856503615208168,0.614895320271416,0.7558946434098829,0.34148220010603597,0.41192173055675896,0.5911264526696091,1.15060352401977,0.721254865603245
b3478,1.07833640848948,1.04118856539274,0.8091271131345609,0.9110860633200291,1.21197044463177,2.2051844813463797,0.844611379231869,0.43106676750992207,1.5044032303983301,1.76922842461422,0.832150430009182,1.41376049007667,0.806341966844574,0.0,1.07437175580781,0.316083363569908
b3479,1.83121843676106,1.57393633591284,0.863932166618148,0.8479131952195601,1.70285584527895,2.51714362034166,1.45160125029618,1.21954766101329,1.8594270317287702,2.6443052192619803,1.50752959962863,1.7265101523859798,1.9473928683434298,1.5242018819187,2.7496878876848503,3.12817870162206
b3480,1.77619879842066,1.7410671046271002,1.45888632759105,1.33143614875903,2.23051626149051,1.92566538132027,2.04444351709501,1.28659955366427,2.36542608887105,1.96502298168084,1.7158615613681,1.52424084545738,1.7317817650942902,1.98716703851645,2.61880321691964,2.77019873341619
b3496,2.6928162964164595,2.89351966458014,2.88771213202676,2.4800049913409103,1.95643985490721,1.95174884351802,2.64090154320347,2.47093969815787,2.15460868276202,2.2845052731280897,3.1288926226925997,3.0965852423590805,4.475842251218981,4.808975127738219,4.28667103185236,4.41278555988922
b3506,3.71940799578479,3.8639659855196102,3.8073010779892402,3.5597660917368503,5.30121261195171,5.34539885166508,6.4874372163530705,6.626912141085089,8.268516338582609,8.23772613153972,3.2643083180959303,2.8979942844679503,8.39779548504323,8.313493512120239,7.7870137646344,7.75710791571221
b3508,1.6166039720593401,0.980069852647131,1.29399975025043,1.62176191421525,3.2063470473033,3.22747300162619,3.2635266799058904,3.28386383472562,2.4994950995342298,2.9955279739164595,1.41892999052181,0.8310001968673221,5.35683677693565,5.29957835441983,4.02629277360219,4.066719788063899
b3509,4.64043318146397,4.7034660221085,3.70351712344901,4.01458935648253,6.07957325584605,6.24088663335899,8.22569981712302,8.25775715984594,5.56453445226584,5.959630311099191,4.16324503762579,4.6395180063159005,10.0182063242253,9.70057750370059,9.3060298349964,9.247288877671881
b3510,6.10316527105311,6.12699051123714,5.89231166951941,5.810647133521969,6.728489040064559,6.618084475353871,9.127862703789301,9.195270248643789,8.87035601287893,9.02601215970961,5.5918682565985,5.82535772441525,10.565474161222,10.140070082259301,10.3454183829653,10.1998309001415
b3511,2.9692448694829396,2.96700784941773,2.6946059037142795,2.96987981954336,4.02943015436388,3.58954852648948,6.20434704636544,6.0080028571673205,5.8741820566022405,6.09778328745845,2.89454204103572,2.60050944052117,7.86760597796424,7.853976623381279,6.94550250154372,6.8323172528818095
b3512,2.10987981282718,2.33863305266131,1.1296501213936299,1.73026135072041,2.90129401131705,3.60675300357982,5.539233051288639,5.6583279831999,5.64812670991878,5.38888771039683,2.23196494109468,1.1341758344914399,6.980496694636519,6.55887046619506,6.054298453394621,6.093275680842661
b3513,0.918031846009755,1.61733502777187,0.858026294275779,1.31010715189263,0.858160870172154,1.84836141067141,3.65273539439251,3.37919394729748,3.9362686432986895,3.76498207897511,0.953581168883888,1.27296786490172,5.31616433695873,5.6373670600596,4.3727934776873,4.287580876271701
b3515,5.891351341079661,6.14672620913573,5.17251889698729,5.15991242531043,4.72189783616016,4.88299778230675,6.88358891539058,6.90830412662985,7.53670894342359,7.59400071182863,5.46915237298948,5.71173175263342,7.06804042896604,6.96618429969238,6.69283973611546,6.626178838819211
b3516,4.779784868881809,4.6779398580905305,5.14592692728324,5.07827179528996,6.34401676348488,6.61363358310046,7.314309226037411,7.1603121644794205,6.1064471559813605,6.064963140710571,4.12386250171071,4.47639588302619,8.6145422614997,8.45662893930325,8.07747401703975,7.990445642337401
b3517,3.38006090898844,3.24136834139936,2.98915405210662,2.88301420455028,3.97071337649744,4.08269374095571,2.87732101486678,2.55372749350538,5.40433608324816,5.51378549092599,2.6649494150742594,2.77702956793616,8.52275934401092,8.62442443285975,6.92898343627916,6.97587228583858
b3518,2.58746468743296,2.2590393602077796,2.26724181260657,2.72305652186096,1.88471859857625,2.6990460710317703,2.3985217941788797,2.14657382833293,2.4468492878094796,1.7633827896233298,2.71946293484576,2.81710768747075,3.34505783955938,3.14993484848459,4.1292934227622595,4.0183245056383
b3519,4.67085516089345,4.75342703866354,4.108743195164521,3.9984456512939306,5.22899935806713,5.28420341519221,4.771141531996429,4.67547851537704,4.08402776862479,4.07274502183387,4.26866058538489,4.3576420854331,6.4579611901029805,6.64730268895409,5.677904620733191,5.73212112025869
b3520,3.69575327052245,3.12664858419743,3.54386166029248,3.9072888839392297,3.66740172938263,3.3205723588433798,4.26832188430838,3.9037439938788903,3.9789788486143602,3.5297731111970894,3.15618022613684,3.19553704911835,3.90442493498092,3.3947967201794396,4.38359121870509,4.1369025323477
b3523,10.488965053601,10.5004903698172,10.0988620975705,10.1183203574631,10.420234201629802,10.3868524868289,9.63045233379356,9.62762446440379,10.197184965328999,10.310490861161599,9.89796912886478,9.995319781471359,9.361644185810391,9.520518408690972,9.22392347673377,9.21442711016389
b3524,3.7177104891287,3.8497959047573,2.9583037402593897,3.1820250485071098,1.83549341752817,2.1641141444,2.19552218526789,2.23488196838021,1.81103042197456,2.14125986564893,3.35725592951738,3.2401290515706096,5.616451708303349,5.51855844650303,5.425610299053821,5.441396379438079
b3525,4.83944647365325,4.90135249355766,3.75018112861202,3.58441409409678,1.27745826237069,0.9830254427201758,0.42832181821744797,0.648220811774754,1.24581546013344,0.9045072402303259,5.05928305154395,5.22152823942439,1.6005499868298603,1.16733902376369,0.9264044909233159,1.51691378194051
b3526,6.160982882904721,6.114942883557121,5.793548711640531,5.745191296960701,5.614404368851599,5.497867482356,6.83339504161733,6.92345111153546,6.57464523491181,6.6823415726957,6.12781767911854,6.274061545028861,6.431094640339481,6.6108976301696805,6.58812796500705,6.734039055096769
b3528,6.033647951813969,6.05357588450953,5.43571636629357,5.528850315980621,5.0306938164228,4.78457784923519,5.766185421169929,5.89897013855461,6.1242272375023195,6.44457463695787,7.6192014586156604,7.689338578892451,6.31099003130275,6.32599841969406,5.78931168379544,6.03279357388454
b3540,5.56774566300032,5.532175693508449,5.91772973880245,5.8547186255292205,7.1088850697479495,7.25824664676555,7.278585414786559,7.37510049333683,5.82385419844897,6.23122004399554,7.11822460099326,7.11619832563169,7.48928545094426,7.68825114301653,7.491683205396019,7.42953638836522
b3541,5.5628518466169,5.522331359633241,5.921380956824111,5.6002361414996304,6.8982048989839395,6.94041226695126,6.777748825486451,6.89194600322675,5.686674291040231,6.01028020542149,6.64207767233197,6.73001439470798,7.12282315207774,7.16985635564891,7.197383544206071,7.25342818305238
b3542,4.85539044311173,4.83983524475495,5.22098413685197,5.06726502179371,6.398806391223741,6.40743694329566,6.51415025003326,6.3974587663125195,5.21982414999011,5.5366798653287805,6.233296220238549,6.24603487915826,6.044662288917481,6.37751251660185,6.396506005679081,6.55441654270205
b3543,5.06687660022371,4.94974650509646,5.05021606229518,4.95958785087186,6.355589780186699,6.239515199790209,6.23469827761799,6.63272802624601,4.726500502217419,4.94805582404829,6.094093623962309,6.197131501187379,6.15829546819906,6.58874566902974,6.169762975357901,6.1398004258680405
b3544,10.733813745808801,10.7391522205794,10.134206609975301,10.0622084004744,11.2856093707828,11.313484447339402,10.550408705771199,10.616692309007501,9.94795121100076,9.89711681158612,10.2357002472201,10.313449628342001,10.3415137327291,10.4924631398244,9.979519309855679,9.96304040355174
b3547,1.4351079019038,1.52435661817925,1.6803817779159098,2.08381901553378,3.0470953187443595,2.4876686500503196,1.6761782609619098,1.9116955902033201,0.77937716472352,1.17147087567103,1.9526756006154298,1.5254080210220802,1.9418308526055499,2.42094947929391,2.4798980620410997,2.60193251683323
b3548,5.13704098303513,5.01684096901291,4.98807137393174,4.612430021671179,3.1714749174626298,3.8322430051909198,4.70410146969032,4.51178147552485,3.42309860114051,3.33638945777089,5.122175876625981,5.05019189081878,6.096660659215599,6.4239955157426705,6.27623422361724,6.426701935099361
b3551,6.0672036811145995,6.13026639226048,6.08866074420791,5.90285553975052,5.91990008156674,5.762736233541941,6.08887817359634,6.051924169394339,5.92814264798042,6.155149480491099,5.88825775105639,5.8041229955947005,6.3993057379489695,6.609338674538031,6.574584368549759,6.51820355582947
b3552,5.06450369612534,5.03130472617686,6.83719406720798,6.704383646749691,5.12868487862671,4.6148030779557905,4.440613505495469,4.5510144481843495,7.4279637045695,7.68433903124128,5.053605302299481,5.10677034944501,4.87658056981814,5.2465403189792,5.2352856318554295,5.0656431869294005
b3553,8.77502388452745,8.846078310322241,8.28648521553562,8.12298504564358,9.05344552730916,9.06014455262643,8.94028206109826,8.983531475035079,8.6730971641415,8.61265384184694,8.2252365639794,8.22114122744277,9.1232945271412,9.13329076281718,8.869984943318899,8.97591568101218
b3555,6.624956857319191,6.68959501282992,5.964306300755251,6.05762201106423,3.6846547229308904,4.04657989724141,4.894173453185281,4.778604924970191,3.2057964503821004,2.1543451148418002,5.32687976513047,5.579887766865769,8.34126566655366,8.178704417874451,9.07509297452185,9.058907643570109
b3559,9.05869267043206,9.05304598179054,8.90652935667367,8.835719656922711,8.55057009924587,8.37572747611624,9.07310771576326,9.161176753726972,8.95843180256445,8.97966738940673,8.812471489975179,8.83403602798816,9.25995964696261,9.41953677842396,8.729803231560531,8.81143075825608
b3560,9.2054530409694,9.181833737746471,9.249566224823381,9.18301637520931,8.59150239333887,8.60500003456762,9.36127531359018,9.465236628701131,9.131728236304491,9.261436284155641,9.01747496450349,9.018111629480831,9.468421698719801,9.689772168722689,8.508066350817309,8.65023096205091
b3564,3.0393483818895097,2.69099153144356,1.6077998547439598,1.17740179460268,2.43829299963046,2.00054213128786,2.5447491217408595,2.31964147155087,1.9373235019983,2.7054614059653104,2.56563276536402,2.7677754187673096,2.93657036049873,2.7210671250588705,3.20854382389047,3.1933756721415496
b3565,3.8235732520353403,3.40903766663005,3.2351258271332,2.80999477269189,2.73113337857292,3.01910058644095,3.1580219571210804,2.9439843465361695,3.3287468429652898,3.4253508949119995,3.5733836718522696,3.4861246187600696,4.18873089881083,4.2819816933437505,4.74434979369138,4.793107656787731
b3566,2.6531640641421403,2.87708086466811,2.5978237545050002,2.02898234570166,1.30133962140241,1.82006425506476,2.07317830837408,2.17301696671018,3.1234338231817698,2.5987405973287796,3.36242436704363,3.59161500680817,2.25519560575287,2.12887815626078,2.16461001704052,2.46645017018463
b3568,2.79202743352752,2.9875660554081804,2.42715576099965,2.07372880129495,2.3913629251701,2.37972183766895,2.01151231241882,2.4713311053009104,2.21586098776069,2.46783656498215,2.9098407923988394,2.8676122710353305,2.5252088328542204,2.33618844139078,2.7769143380440897,2.74532403707785
b3569,5.2463000126709805,5.2915285250974105,5.12592237596429,4.973351800040071,4.76602300786902,4.91275747040143,4.99821970478026,5.10856538002336,4.88303110275591,4.87764240118939,4.874585567447349,4.76667987776248,4.999832875019321,5.16654214508036,4.88563093716685,5.12099292209687
b3570,8.88635127831674,8.79263500466426,7.7849807728065095,7.8270356385345305,7.79889282915824,7.9109156017709195,7.99007388446938,7.97927487893399,9.01789660473976,9.0807903994196,9.147538844293619,9.107542404536641,8.48643096075542,8.54888599123516,8.80240215576166,8.78710211181628
b3588,3.9376677026113396,3.8011771713108597,2.6782249091701003,2.78337530285772,3.15311871996072,2.91907016169734,1.6970878744202098,1.93758640734664,4.21788331273562,4.3087534421806,3.3846242407256,3.5734781700757003,3.62850718455048,4.076002623388701,3.5226308371965294,3.3826163877921496
b3590,6.68184699124296,6.715815227422099,6.465634236769769,6.71529167053411,6.34440104349658,6.30731772435098,6.44487734996987,6.47816857682412,6.815564480363901,7.02365086421417,6.485361824873941,6.533662686443501,6.84298285278945,7.1303464298603405,7.043565547134321,7.005923079619929
b3591,6.400404689611451,6.40063988394759,6.0246710066476,6.08735041103606,6.121524220211509,6.054231067481299,5.74515109171823,5.72088566904501,6.25800622209403,6.371187310350111,6.09267964118168,6.046287525704991,6.7098478671959905,6.73582494703395,6.499598145786999,6.50554389989033
b3598,3.3335119822592794,3.11086831703076,3.3323402973364002,2.88865075406349,1.1993309556123501,2.6765215108123503,2.5244750172295003,2.20172687809475,1.871815462118,2.8480396910013903,2.80242802337032,2.85939219602952,3.38502669869362,2.92233296607148,4.4546700233417695,3.85653737385217
b3599,5.576349583099179,5.4724084290723205,5.43557630552706,5.39624105627492,4.94628759674403,4.80262793164419,6.053051117106611,6.164087792222099,5.07979118862352,5.21422432221226,5.44678645453962,5.488886025992469,6.416115657773941,6.3716566581798695,6.53874117844195,6.5100559776613895
b3600,5.84272912897252,5.92826447693129,5.68650513643219,5.57126429530653,5.987220350750509,5.95067736064645,6.57390474535114,6.50150679458794,5.84977566915597,5.71234854297374,6.20152488157514,6.0896010398718605,7.32214863989444,7.1688178110282195,7.44483217474332,7.48692168897984
b3601,6.306191209893839,6.10752542407863,5.77807014343704,5.84832288678808,5.79924875481092,6.17389846349511,6.034792263676831,6.239964189597889,6.11343606373799,5.64296240451529,6.140456091463361,6.26216574570626,6.655081869883981,6.770543389546349,6.884866405085031,6.8222411996292305
b3602,8.34835554067319,8.3050738024233,7.52155899110646,7.56578487825747,7.992365521397001,8.10878277108726,8.17928740845934,8.02581167151717,8.19485818157677,8.007936263753509,8.39855738216203,8.4782097301621,7.3591055115839,7.093418884403241,7.97802459659256,7.94901155500362
b3603,4.59703864640729,4.64684548644643,4.96390662228671,4.9231324160740595,4.92010590978733,4.70839020177176,4.953166307527111,4.9122926537616305,5.53401282672661,5.5007259593725095,4.97531738231256,5.15047562595826,5.11193921959981,4.95739095956833,5.28141397547128,5.2768981582628705
b3606,5.55009665021368,5.61855246219635,5.53376948352554,5.16415103366232,6.305553599396251,6.55593689766283,5.32929596254544,5.10402729844986,5.61708488361449,5.80981489325833,5.60280336914587,5.87041189284233,5.69142476046477,5.29741355480113,5.97081826766653,5.864642152881111
b3607,7.99583747920871,7.970322885309121,7.791455619775231,7.713466215722599,7.29196431685851,7.53087894610788,8.043786585417969,8.11893070155298,7.77758268416845,7.92810419675316,8.34406978555929,8.41761815837446,8.05805368216633,7.99979558444767,7.89995392887869,7.968734478080799
b3608,7.5408089256340896,7.65505180280284,7.42212450548427,7.48330604652788,7.255324734044749,7.170556408602939,8.01783865780398,8.0518679463133,7.57184163419255,7.73614094316234,7.81006036836885,7.80847398360403,8.29705719212901,8.288005147665041,7.974451876154901,8.04452770016246
b3609,8.85896628562614,8.81020768530481,8.70570319885621,8.66465592583155,8.38123154342142,8.24879018573851,9.14749619756427,9.20360470261911,8.775614634205201,8.69898124221875,9.04955400793237,8.9377279604399,9.0486899901209,9.00788538768284,9.47117230363367,9.45134589924559
b3610,8.70290629650984,8.73859358593073,8.64799370795599,8.891769289262001,7.80629362119848,7.98062728836614,8.55875007053425,8.58137293634328,8.86451890656462,8.940342203871339,8.744300672149299,8.6638867499868,7.221824465414469,6.297132177009949,8.32756071735958,8.11623664729379
b3611,8.67251597859971,8.74785516331757,8.57669283858386,8.816582409198519,8.512666239872791,8.40435815054078,8.58553740995769,8.63044635890384,8.714796379545781,8.90095411597391,8.829576487239391,8.6986416904372,8.450017689320509,8.18427788078677,9.13399511614647,9.07670323230675
b3613,6.90530569641099,6.9085906604307405,6.97397865964128,7.04788729323818,7.16799488284348,7.1459171624019895,7.0801934857985,7.099162659938379,7.329298018615,7.31423341462662,7.0100667851806,6.950081827332849,7.69183961623516,7.597069707900679,8.11496701671388,8.14909198458288
b3614,5.57842284511646,5.635484902492269,5.458221223824509,5.7659464298157594,5.44775297366992,5.673575908229441,5.41340279639199,5.57255132226094,5.922409490331661,6.082956406763049,5.4939246076265595,5.501315128000929,6.20048948492673,6.34449794120443,6.434843221800361,6.4284803697161195
b3616,4.9550789636111,4.970112819260191,4.543249164739111,5.04819426341629,6.73247477291567,6.595418113794169,5.6960890456763495,5.58887046425489,5.7018806092166106,6.088739574411201,4.56216249774061,4.49331047972459,6.40443023292594,6.29344032665447,6.22349811065592,6.23427215232923
b3617,4.75428429445547,4.5306303742244,4.32171144352258,4.408981718161789,6.5164778050124506,6.35126069346084,5.43830208474938,5.04025180778675,5.58131327426051,5.67038815508409,4.29102847504982,4.43708328493519,5.899964442759511,6.388508488718999,5.2031788772039,5.12117285663659
b3634,5.977727485124579,5.70612526313503,7.31406517485792,7.1905759255521,7.15809535313366,6.8713736347306,5.99487815830443,5.801081315483629,7.417594584983981,7.48275654320645,5.7992265210831295,5.83275040126372,5.6364536396535305,5.123665272987981,6.27250304559072,6.4691532314387405
b3636,11.3371996862709,11.3241200701929,10.9423883086617,10.622020501491901,10.703554314476198,10.3853339052544,11.2606023081133,11.452437281914301,11.3944078484242,11.1741772928906,11.547628677133698,11.636357044893598,9.37736168756932,8.72581045789348,10.248697584107198,10.224862874147698
b3637,13.116013088301699,13.174252709912901,12.967988432004098,12.961187633221,12.8125541444118,12.938638880183499,13.2345331581483,13.208931585034803,13.3946213920746,13.2922047420424,13.2211081545711,13.252796223764602,9.63839778014055,8.86414039559399,10.926758657595999,10.8656040170106
b3639,7.06199162781016,7.09754737801697,7.14215720050783,7.038950390748741,7.23900326897212,7.24294734744784,7.01918984528376,6.98941651803929,7.316682746537441,7.33461642306832,7.02616874435669,7.04372335484277,7.425323686223,7.53035043302022,7.47420190119795,7.51121935411244
b3640,8.38064264912665,8.41474117863685,8.98063584901523,8.8736446655116,8.274197436104519,8.49681898921724,8.74547561331051,8.82904842019684,9.00679830977848,8.95715162663888,8.28642789579796,8.339947834683679,8.035119201549389,7.733067822554389,8.274374472011079,8.26477709608151
b3642,7.167915766563691,7.167236972936139,6.022359266387941,5.85318567561663,6.02201100335663,5.82524270342404,4.68988709574629,4.5339564875196,5.9542973269405906,5.91773044976446,7.36677589903587,7.387822551464981,4.20963997855297,4.238902892737831,4.92780024599407,4.63555346611013
b3644,8.127339196264481,8.034153005144809,7.55284131274364,7.528071405842941,7.23104033706512,7.2865521611157,8.07356048401589,8.01204445977034,7.49444371391418,7.56033448387109,7.95017765254521,8.010651005533889,8.00084153334478,8.18044102174663,7.848638270502519,7.9072024702031305
b3647,2.7023167253912597,2.6931288599526,2.47239553533483,2.20882086867299,3.10689706060769,3.08568147697442,2.45825705774003,2.4098201866876097,2.69779023211784,3.04937139562931,2.4791904007758196,2.60842459916405,2.67433952999099,3.1178848753072597,3.28878580169092,2.94110997775253
b3650,8.2791912109586,8.31122034799923,8.8670765090373,8.77943103101633,8.59092856787649,8.54724139153941,8.16675532556072,8.21566146450167,9.07837322031064,9.07460981073992,8.27442118444908,8.28901479826556,8.81018577275247,8.922726617630511,8.6934519296184,8.75218541487869
b3651,6.89947580992723,6.789251749489571,7.174066195795981,6.98588763980547,6.681104639951481,6.638785035119231,6.87036411417341,6.7648912941246,7.39493977530154,7.600026935536831,6.9049891510491,6.89205625692291,7.26597177926932,7.523822692523531,7.639758623066241,7.5229555874484095
b3652,6.56388839328938,6.488834843022049,6.721768953576349,6.66139653897993,6.56481543045863,6.4953172803244605,6.48572225798962,6.4006475023342,6.90392914050778,6.91845888143783,6.748719516618349,6.88674598747859,7.085020083464401,7.197861880771639,6.755575554924259,6.80677325821962
b3653,4.42620792857357,3.9950777252424703,5.983843453282031,6.000420066553071,6.789771060383759,6.82505531481173,5.7824360533910895,5.72836205274135,6.11281126269064,6.24712631643934,4.23327386914958,4.2868554892763004,5.6573219250895095,5.7169599659775105,5.69155689889243,5.643047601887879
b3655,6.56301718767329,6.55944145669881,6.49998310986949,6.371629529590349,6.68576400913024,6.71005285071873,6.47362219869025,6.52674652483208,6.6342063567947,6.66592363848863,6.17585076159449,6.16968749273567,6.70362156504536,6.848484871829929,7.300438736411571,7.28024647451995
b3656,3.0886256143642403,3.1682963756197404,3.38785423996384,3.04091063445673,3.68222733648795,3.44236907796802,2.93351127336215,2.86033422642899,3.77800937299576,3.73814958548292,2.79497427130234,2.74704587348363,3.1177877974834503,3.7206495170993596,3.59028406500611,3.5873575683173997
b3657,1.65991105453949,2.06689206160977,2.23351283210636,2.3921649449268703,3.0337293418557203,3.0012153710326497,1.6814367541977,1.6803035954088,2.36578635556469,2.3548873956980403,2.07572964121398,1.67344656964618,1.2358833600866,1.25375442615158,1.7377101168854099,1.9289784532316798
b3660,5.445781636454999,5.53682720932994,5.04777963801646,5.246165461601451,5.28581443743915,5.26368036175245,5.2393756861453,5.496998524954559,5.3429822952305,5.44546655458018,5.08687429618854,5.28409494597476,5.2545752796478,5.389417201368119,5.372521320376769,5.326864544870861
b3661,8.731255998188269,8.70759491428537,8.0780078470101,8.11839977603784,8.96110631064684,9.15550990557442,8.90323630028977,8.760882996490249,9.18278343514834,9.04871909412732,8.71663614293863,8.75107585492813,8.672985033612221,8.81654771738191,8.7790901008205,8.718650391744891
b3662,4.00369459387672,4.18556957679595,3.37403433736711,3.8069976210505803,4.20687886253308,4.50887749813959,4.4815318091794,4.39407118926029,2.74506115493456,2.96154691992551,3.0770888965552596,2.8733897715827297,4.42332044575368,4.782723210794019,4.09367555747346,4.30033110294008
b3663,4.66282447927605,4.52238001938645,4.715441801969241,4.48174510724096,4.49618851888759,4.854114914378941,4.52206845528178,4.51082410946279,5.00331446703544,5.11390768417151,4.58414194912855,4.5239213049648,4.07357873766671,3.97940886779118,4.85622911889265,4.87685694267239
b3666,1.98550299108089,2.0907707584691,0.8388500117959019,1.5955751562993101,1.23401558323152,1.44940302236806,1.53959568827568,0.9552164078492249,1.9337393394004398,1.95839961039397,2.09515034032403,2.18121347325066,1.59442841184803,0.7551721656401941,1.8684463320186,2.31159896218777
b3673,0.9024733382332809,0.9688615086099341,0.7326620834387021,0.600639204077577,1.29202374664384,1.53437697027962,0.7416458935575061,1.3746459228436398,0.85445814737114,0.885671291148722,0.6315227270275501,1.11858250051484,1.3682162567300702,1.5944109572243,1.7379534376874097,1.14220147034179
b3686,6.4014606503490805,6.47235401253003,5.91217216532949,5.85936053305838,4.27724294782561,4.34955229652064,4.597271349483361,4.5860009139672195,5.5193332889559805,5.71450562488801,6.53966263936693,6.35557419828856,3.1694530001342405,4.14665053654612,5.95880984173365,5.6975149486840095
b3687,9.08919786971213,9.130008626419169,8.64477894117408,8.700583498739709,7.02480239522532,7.14884985709949,8.138846387929268,7.9840868145348,8.35474156149501,8.46433779822802,9.14231144624998,9.11426621505224,6.11995157572052,5.9314173829274806,7.99861746254711,8.14166594955097
b3703,10.7987652964218,10.8516365642271,11.927368253768899,11.9343605012297,11.6718582637806,11.548194246876399,11.0214325263341,10.8172283191573,12.741466040305099,12.6059871927844,11.426214474492099,11.4393450071229,7.337256903547031,6.5250016659478,7.916419508967731,7.99967529518497
b3704,10.5590329762392,10.516546863493,10.533437474368199,10.25235897099,10.4467858822222,10.4161362290266,10.6548783117632,10.5878119223964,10.2641382488481,10.283736987342401,10.258937541509,10.4281943147762,8.848077318382881,8.73806693950754,8.704849501682121,8.659619394403519
b3708,2.4621172512854104,2.34898198694418,3.09272691474194,3.24337669239241,1.90316305505507,1.63446286613204,4.15214393302935,4.14696339286588,4.89108508726088,4.7234629017533,4.03534046921716,4.12812859406941,3.47875361303023,3.82635214460334,3.00088816662283,3.0130458125317596
b3712,6.625506765369769,6.768369528357249,6.36716505523387,6.291800622379889,6.42996806112775,6.32285239265906,6.497641333124401,6.32002768558586,6.22982647979147,6.452934432951441,6.3316758585224004,6.30499102066404,5.92935589967897,5.6101028524218295,5.53888369924672,5.53010319694893
b3729,9.817273762405039,9.71953157336539,9.51820346916087,9.477692236442099,9.525399526448972,9.41944736120014,9.68973717320402,9.66273397341124,9.72356614940622,9.8281621774404,9.70595574778865,9.69269327502497,10.001247751373802,10.0511165529549,9.75818322698633,9.77438210058274
b3730,9.06898955468511,9.103393298048038,8.90703911637835,8.93216442273734,8.74293515846341,8.80788510520606,9.018165314889849,8.9736341886662,9.219528701045721,9.39329313114966,9.06623906872559,9.14753229992838,9.33142003430792,9.43395902096127,9.67894616190828,9.646879984293339
b3744,7.49967975641,7.3177616622023205,5.986000136481941,6.09105402134372,6.45485127090838,6.300098644758941,6.23755004873997,6.0900519750656,6.22254172083709,6.3942540064965305,7.70039565607966,7.7926472372459195,5.924927555537651,6.013902339230139,5.84378103018722,5.8057866563354406
b3749,8.34674068578408,8.46325996276726,8.43285215423265,8.51104190535784,3.26975022310831,2.99993855773948,4.428693226779861,4.6882098765582105,4.4831196694076905,4.50309715087395,8.96883004053003,8.99935670239341,5.39482739104469,5.67886743040681,6.28628432718872,6.1641049115922
b3750,7.87950797086074,7.91573031811548,8.46003904466842,8.4981076363653,2.70505244997288,3.03052669342633,4.83195969686956,4.59393534303496,4.572852515054611,4.5563513106878,8.77297421165525,8.8014611458047,5.99359298622029,5.58692522719733,6.0687540323298,5.9911119137721505
b3751,9.86240308938453,9.80627837800803,10.2978075830414,10.3593328075735,6.60254457070991,6.935232411087589,6.88560994621416,6.96795256436344,7.934508852139901,7.994471502747481,11.092416650953698,11.089636010146698,7.36032332817659,7.292352054988049,7.48625812293054,7.44201050429882
b3752,7.986678873762551,7.87440085628739,8.798194987898961,8.79083207710307,4.885811151527871,4.609686108043401,6.04310078617692,5.88852230876684,6.07623583136594,6.233148223843401,8.92085561923226,8.84595942355249,6.49693793064978,6.508615955483481,6.6499880466266,6.69174171026461
b3755,5.952865361968991,6.21878377796726,6.0182695564160005,6.22873276804791,5.88680145400632,6.157992847806179,6.78116918129962,6.76704099021674,5.946267370815951,6.3689353235518,6.13942685237814,6.25518155506375,7.04034949254393,6.65956874468102,7.260580497058151,7.16335625961594
b3769,5.190086582670441,5.48942692844365,5.41217127766669,5.78759891536634,7.6182092452949,7.893162648760231,6.547097386686571,6.3932933542163095,6.80724622260062,6.9979985567700895,8.63175004826875,8.74732488282239,4.54928128367861,3.95071682067048,4.76194816819744,4.6835824133603
